ID,Games,Wins,Home Wins,Away Wins,Neutral Wins,Losses,Home Losses,Away Losses,Neutral Losses,home_wscore,away_wscore,neutral_wscore
Q709,27.0,13.0,9.0,2.0,2.0,14.0,1.0,13.0,1.0,47.8007239511441,43.92522399011041,0.0
B578,27.0,9.0,8.0,1.0,0,18.0,6.0,11.0,1.0,47.42506107318632,44.75841024787637,0.0
B579,25.0,10.0,6.0,4.0,0,15.0,6.0,9.0,1.0,46.04412851812971,46.667681185600216,0.0
B576,30.0,22.0,13.0,9.0,0,8.0,1.0,8.0,1.0,45.76535971573311,45.830237019607054,0.0
B577,31.0,23.0,15.0,7.0,1.0,8.0,2.0,4.0,2.0,48.33875861904542,47.80747113595597,0.0
B574,28.0,15.0,10.0,5.0,0,13.0,2.0,11.0,1.0,47.45440177375889,46.92838063964752,0.0
B575,28.0,2.0,1.0,0,1.0,26.0,11.0,14.0,1.0,41.843475061447286,0.0,0.0
B573,26.0,3.0,2.0,1.0,0,23.0,10.0,11.0,2.0,46.68281917800167,45.59116792525407,0.0
B570,29.0,13.0,7.0,5.0,1.0,16.0,4.0,11.0,1.0,45.219537335962016,45.31675254816466,0.0
B571,27.0,7.0,5.0,2.0,0,20.0,4.0,15.0,1.0,42.56330640942839,42.70223450461005,0.0
Q832,30.0,14.0,10.0,1.0,3.0,16.0,2.0,14.0,1.0,48.07564669645757,47.12594410151042,0.0
Q833,33.0,15.0,7.0,4.0,4.0,18.0,4.0,12.0,2.0,47.966166791375045,45.81329669067874,4.892852258439873
Q830,31.0,22.0,13.0,7.0,2.0,9.0,3.0,4.0,2.0,47.93510636827316,47.923043646656204,1.0986122886681098
Q831,33.0,16.0,11.0,3.0,2.0,17.0,7.0,8.0,2.0,49.31564635292715,47.984310833223866,0.0
Q836,33.0,13.0,10.0,2.0,1.0,20.0,3.0,13.0,4.0,47.87507638016993,45.70201358565131,0.0
Q834,30.0,16.0,8.0,6.0,2.0,14.0,4.0,9.0,1.0,45.95658230769901,48.07421545904187,0.0
Q835,33.0,15.0,8.0,3.0,4.0,18.0,7.0,8.0,3.0,48.72265419452686,46.96122567218172,1.6094379124341003
Q838,31.0,25.0,12.0,12.0,1.0,6.0,3.0,3.0,1.0,48.23938302669013,47.5427441965428,0.0
Q839,31.0,13.0,9.0,3.0,1.0,18.0,7.0,8.0,3.0,48.61717588084114,48.298980894889496,0.0
K669,28.0,18.0,11.0,7.0,0,10.0,2.0,7.0,1.0,46.91287253725255,46.206838988638935,0.0
K668,31.0,16.0,10.0,3.0,3.0,15.0,5.0,7.0,3.0,47.34120264428801,46.44085732574765,2.512305623976115
K665,29.0,7.0,3.0,3.0,1.0,22.0,7.0,14.0,1.0,40.907969180715476,39.48073418260265,0.0
K664,25.0,11.0,6.0,5.0,0,14.0,3.0,11.0,1.0,44.98371989537439,45.36029268123464,0.0
K667,28.0,9.0,4.0,5.0,0,19.0,7.0,9.0,3.0,36.386059635671856,42.00797216401697,0.0
K666,33.0,30.0,19.0,10.0,1.0,3.0,1.0,1.0,1.0,46.635176124514565,46.77193523980762,5.648387211434633
K661,28.0,12.0,7.0,3.0,2.0,16.0,6.0,8.0,2.0,43.82055922828209,45.07024714786582,0.0
K660,29.0,19.0,13.0,3.0,3.0,10.0,2.0,7.0,1.0,45.45909209206886,46.484046979767044,0.0
K663,28.0,13.0,10.0,2.0,1.0,15.0,2.0,11.0,2.0,47.47547268868083,42.531055034970784,0.0
K662,30.0,18.0,14.0,2.0,2.0,12.0,2.0,7.0,3.0,48.275230736875905,47.60336904763549,5.634194187849486
L787,30.0,24.0,11.0,8.0,5.0,6.0,1.0,5.0,1.0,50.7132432813736,50.747339103389734,0.15415067982725816
L786,32.0,22.0,16.0,5.0,1.0,10.0,4.0,4.0,2.0,51.14243158945944,50.78356975698262,0.0
L785,29.0,9.0,4.0,5.0,0,20.0,9.0,10.0,1.0,50.6604691008957,49.79681476972435,0.0
L784,29.0,9.0,6.0,2.0,1.0,20.0,5.0,14.0,1.0,48.77863222765942,45.95585169306857,0.0
L783,30.0,18.0,12.0,5.0,1.0,12.0,5.0,6.0,1.0,50.91947411401849,51.56146762165957,9.514246371888277
L782,30.0,5.0,2.0,2.0,1.0,25.0,11.0,12.0,2.0,48.54784312729447,48.81482515926228,0.0
L781,29.0,14.0,9.0,5.0,0,15.0,5.0,9.0,1.0,50.652218450415056,49.60073591968697,0.0
L780,32.0,19.0,12.0,3.0,4.0,13.0,2.0,10.0,1.0,50.799668077007794,49.528130275791504,6.213273875409055
L789,30.0,12.0,9.0,3.0,0,18.0,5.0,11.0,2.0,51.60338697363059,49.11439144475874,0.0
L788,30.0,13.0,10.0,2.0,1.0,17.0,7.0,9.0,1.0,50.73116078034034,48.92548585830183,8.351386510239927
O791,32.0,9.0,5.0,3.0,1.0,23.0,6.0,16.0,1.0,43.67507592043534,44.551331136866416,0.0
O790,33.0,25.0,15.0,5.0,5.0,8.0,1.0,5.0,2.0,46.94089832776351,46.78339433356177,8.635411687801389
O793,33.0,24.0,15.0,5.0,4.0,9.0,2.0,6.0,1.0,47.352194661321434,44.78118558092034,7.57027141598856
O792,30.0,13.0,7.0,6.0,0,17.0,5.0,11.0,1.0,45.027711212957904,43.60825663836974,0.0
O795,27.0,11.0,7.0,4.0,0,16.0,3.0,10.0,3.0,44.00858451772046,41.95191594390331,0.0
O794,31.0,22.0,14.0,5.0,3.0,9.0,1.0,5.0,3.0,45.52529048260881,45.84876925492765,8.079297862487199
O797,27.0,2.0,2.0,0,0,25.0,9.0,16.0,1.0,40.429615904043786,0.0,0.0
O796,32.0,17.0,13.0,3.0,1.0,15.0,5.0,9.0,1.0,46.84729662531302,44.24512765537014,0.0
O799,31.0,10.0,6.0,3.0,1.0,21.0,9.0,11.0,1.0,45.10126980868287,44.57864511635737,0.5306282510621704
O798,31.0,3.0,3.0,0,0,28.0,11.0,15.0,2.0,42.759392314444014,0.0,0.0
A681,27.0,19.0,11.0,5.0,3.0,8.0,1.0,7.0,1.0,44.271662563153726,44.02486718234378,2.1400661634962708
A680,25.0,17.0,11.0,5.0,1.0,8.0,1.0,6.0,1.0,45.65739377087789,42.63145660335515,0.0
A683,27.0,7.0,5.0,1.0,1.0,20.0,4.0,16.0,1.0,39.62111787501241,36.826684393436615,0.0
A682,23.0,3.0,3.0,0,0,20.0,7.0,12.0,1.0,44.5585082645852,0.0,0.0
A685,24.0,18.0,7.0,6.0,5.0,6.0,1.0,4.0,1.0,44.30918034899454,43.09013669906117,0.0
A687,25.0,16.0,7.0,7.0,2.0,9.0,3.0,5.0,1.0,46.57609949203977,45.813334433888684,2.1400661634962708
A686,28.0,21.0,12.0,9.0,0,7.0,1.0,6.0,1.0,45.52899026904061,46.09425888791985,0.0
A579,27.0,12.0,6.0,5.0,1.0,15.0,5.0,9.0,1.0,45.87203601108348,46.00651897516098,0.0
M698,31.0,19.0,15.0,2.0,2.0,12.0,3.0,8.0,1.0,51.092637160158894,51.438630022329114,0.0
M699,31.0,20.0,12.0,7.0,1.0,11.0,2.0,9.0,1.0,50.20887065937252,51.54401311565211,0.0
N538,28.0,7.0,3.0,3.0,1.0,21.0,12.0,8.0,1.0,49.13207984262716,49.98738407251866,0.0
N539,32.0,22.0,16.0,6.0,0,10.0,2.0,6.0,2.0,52.00152969013452,51.555949568716485,0.0
N536,31.0,24.0,13.0,9.0,2.0,7.0,2.0,3.0,2.0,50.9980235448146,51.46050064397955,0.0
N537,31.0,12.0,8.0,3.0,1.0,19.0,6.0,11.0,2.0,50.16305355801548,50.914455779047465,0.0
N534,32.0,21.0,9.0,7.0,5.0,11.0,4.0,6.0,1.0,51.284985842640715,51.67385502331932,0.0
N535,30.0,25.0,14.0,11.0,0,5.0,2.0,3.0,1.0,51.8778834630246,52.133540009724896,0.0
N532,29.0,8.0,4.0,3.0,1.0,21.0,7.0,14.0,1.0,49.911704229503655,49.99938960735774,0.0
N533,30.0,7.0,6.0,1.0,0,23.0,8.0,15.0,1.0,52.76703197847728,46.728092716205715,0.0
N530,32.0,18.0,11.0,5.0,2.0,14.0,3.0,9.0,2.0,51.677884537087685,48.268590419281956,0.0
N531,28.0,9.0,8.0,1.0,0,19.0,5.0,14.0,1.0,51.30687434131793,46.728092716205715,0.0
R538,29.0,16.0,11.0,4.0,1.0,13.0,1.0,11.0,1.0,49.161597669072165,47.218109448196216,0.0
R539,31.0,20.0,11.0,6.0,3.0,11.0,5.0,5.0,1.0,49.310249167552335,50.27166124825212,4.454347296253507
R532,30.0,19.0,11.0,8.0,0,11.0,4.0,7.0,1.0,50.486336220976995,49.44412666671415,0.0
R533,32.0,27.0,14.0,12.0,1.0,5.0,1.0,4.0,1.0,50.86138337575374,49.83797891696949,2.159484249353372
R530,32.0,16.0,12.0,4.0,0,16.0,4.0,9.0,3.0,49.983641905540495,47.618057630975606,0.0
R531,27.0,12.0,7.0,5.0,0,15.0,5.0,10.0,1.0,48.223285820407746,48.558462086763846,0.0
R536,31.0,20.0,12.0,6.0,2.0,11.0,3.0,5.0,3.0,49.767301304279,49.350343237171906,0.0
R537,30.0,10.0,5.0,2.0,3.0,20.0,6.0,13.0,1.0,47.32768759614531,45.46589562511272,0.0
R534,32.0,12.0,7.0,4.0,1.0,20.0,6.0,10.0,4.0,47.964386794797576,49.232336330911714,0.0
R535,33.0,25.0,13.0,7.0,5.0,8.0,2.0,4.0,2.0,49.78923517905735,50.3462913514418,12.615926719134126
C544,25.0,4.0,2.0,1.0,1.0,21.0,7.0,13.0,1.0,39.552923275122545,38.71318253807409,0.0
C545,26.0,4.0,4.0,0,0,22.0,6.0,16.0,1.0,40.59306971103058,0.0,0.0
C546,29.0,19.0,10.0,6.0,3.0,10.0,1.0,7.0,2.0,42.803160725378525,42.46293112620336,0.0
E592,31.0,24.0,15.0,6.0,3.0,7.0,1.0,4.0,2.0,47.29717962707904,47.408957349688116,0.0
C540,25.0,8.0,5.0,3.0,0,17.0,7.0,9.0,1.0,40.42985598072618,38.65346315480138,0.0
C541,27.0,13.0,8.0,5.0,0,14.0,6.0,8.0,1.0,42.424650024198755,42.53807730516265,0.0
E597,33.0,24.0,15.0,7.0,2.0,9.0,4.0,4.0,1.0,48.66610943238135,48.27296055724841,1.0704414117014134
E596,29.0,14.0,8.0,6.0,0,15.0,6.0,8.0,1.0,46.7674030429103,46.77564945732469,0.0
E599,30.0,15.0,9.0,4.0,2.0,15.0,4.0,8.0,3.0,46.66091820876618,46.8615200223712,0.0
C553,25.0,6.0,6.0,0,0,19.0,6.0,13.0,1.0,38.260914536402886,0.0,0.0
C548,27.0,2.0,1.0,1.0,0,25.0,10.0,15.0,1.0,35.0991704493688,34.59789525819206,0.0
C549,31.0,26.0,20.0,6.0,0,5.0,1.0,4.0,1.0,43.7464793213817,42.36644721646822,0.0
E569,30.0,22.0,13.0,6.0,3.0,8.0,2.0,5.0,1.0,47.79440645343626,46.67903026791627,2.498699971920336
C559,33.0,29.0,18.0,7.0,4.0,4.0,1.0,3.0,1.0,44.093954363029724,43.16624873452362,0.0
B741,29.0,20.0,10.0,8.0,2.0,9.0,3.0,6.0,1.0,45.95555897497899,47.70957071884506,0.0
D593,30.0,12.0,5.0,3.0,4.0,18.0,6.0,12.0,1.0,42.909500232875494,42.38182837284771,0.0
D590,25.0,5.0,4.0,1.0,0,20.0,6.0,14.0,1.0,42.13769604040783,41.65720029559196,0.0
B742,25.0,10.0,7.0,2.0,1.0,15.0,3.0,11.0,1.0,47.44601917932136,45.75756751773253,0.0
B745,28.0,4.0,3.0,1.0,0,24.0,8.0,15.0,1.0,46.20392823224182,42.97283292978704,0.0
D597,31.0,20.0,15.0,4.0,1.0,11.0,2.0,6.0,3.0,44.317027422662434,44.17774937389053,0.0
D594,29.0,13.0,8.0,3.0,2.0,16.0,3.0,12.0,1.0,42.60866631689351,42.72704869467977,0.0
D595,30.0,13.0,7.0,3.0,3.0,17.0,7.0,8.0,2.0,42.22294991631288,44.07177203430383,0.0
D844,29.0,18.0,12.0,5.0,1.0,11.0,2.0,6.0,3.0,43.94865292425294,42.449910079238755,0.0
D845,24.0,6.0,4.0,2.0,0,18.0,6.0,11.0,1.0,42.81827614333944,41.41313975413059,0.0
D598,27.0,11.0,7.0,2.0,2.0,16.0,4.0,10.0,2.0,42.7884461396109,42.506054894843025,0.0
D599,28.0,20.0,12.0,7.0,1.0,8.0,2.0,5.0,1.0,44.38263188630935,44.623391603281995,0.0
D840,27.0,16.0,12.0,2.0,2.0,11.0,1.0,9.0,1.0,43.32389951032627,43.241735484493134,0.0
D841,27.0,9.0,6.0,2.0,1.0,18.0,5.0,11.0,2.0,43.45993971016765,42.45215368409699,0.0
D842,28.0,21.0,12.0,6.0,3.0,7.0,1.0,6.0,1.0,42.48379920023552,43.3773934981839,0.0
D843,29.0,10.0,6.0,1.0,3.0,19.0,7.0,10.0,2.0,43.41813668601839,42.93975123793149,0.0
A578,27.0,9.0,7.0,2.0,0,18.0,5.0,11.0,2.0,44.33139906846939,42.35119679138684,0.0
A577,30.0,18.0,11.0,4.0,3.0,12.0,5.0,7.0,1.0,46.125318678553114,43.91587795601935,3.5600986642480112
A576,28.0,25.0,7.0,11.0,7.0,3.0,1.0,1.0,1.0,41.8475365311917,44.62908165961671,0.0
O584,26.0,3.0,0,2.0,1.0,23.0,9.0,14.0,1.0,0.0,44.28272955123621,0.0
O585,31.0,8.0,3.0,4.0,1.0,23.0,7.0,12.0,4.0,42.355084042147695,43.288289201222376,0.28768207245178085
O586,33.0,19.0,8.0,9.0,2.0,14.0,5.0,9.0,1.0,45.9215645972782,45.57609322710858,0.0
O587,29.0,8.0,6.0,2.0,0,21.0,9.0,11.0,1.0,44.864735974654174,45.416161486572626,0.0
O580,30.0,18.0,13.0,4.0,1.0,12.0,2.0,10.0,1.0,45.80652864358896,45.26986972331478,0.0
O581,30.0,15.0,9.0,5.0,1.0,15.0,4.0,9.0,2.0,43.41110069187181,43.47392016855351,0.0
O582,28.0,7.0,5.0,2.0,0,21.0,6.0,13.0,2.0,43.959888939814256,42.69719803042237,0.0
C738,33.0,26.0,13.0,9.0,4.0,7.0,1.0,3.0,3.0,44.12252555509618,43.78478667804043,0.0
C737,29.0,13.0,8.0,4.0,1.0,16.0,6.0,8.0,2.0,43.18012629520671,42.941650122051136,0.0
C736,26.0,25.0,14.0,9.0,2.0,1.0,1.0,1.0,1.0,42.42275011664869,42.63041521116436,0.0
C734,26.0,10.0,5.0,5.0,0,16.0,3.0,13.0,1.0,37.675017913766844,39.85789586583718,0.0
C733,24.0,12.0,9.0,3.0,0,12.0,1.0,11.0,1.0,41.76073983324251,40.44641452595302,0.0
C732,24.0,10.0,7.0,3.0,0,14.0,4.0,10.0,1.0,42.3321431724034,41.02406754774087,0.0
C731,27.0,11.0,8.0,3.0,0,16.0,6.0,8.0,2.0,43.41148920913315,43.55261044349553,0.0
C730,27.0,17.0,10.0,6.0,1.0,10.0,3.0,7.0,1.0,43.47962464528881,43.377025953372176,0.0
K599,28.0,26.0,15.0,10.0,1.0,2.0,1.0,1.0,1.0,47.657934542703295,47.02146157640008,5.634194187849486
K598,25.0,12.0,8.0,4.0,0,13.0,3.0,10.0,1.0,44.387435995936,42.29298722495182,0.0
K593,30.0,13.0,7.0,6.0,0,17.0,4.0,11.0,2.0,43.68045976194362,43.436829806078684,0.0
K592,33.0,27.0,16.0,6.0,5.0,6.0,2.0,4.0,1.0,47.83618199951154,47.5249637011735,7.346977483888435
K590,28.0,15.0,10.0,5.0,0,13.0,2.0,8.0,3.0,44.296033100166014,40.96189590752989,0.0
K597,28.0,15.0,12.0,3.0,0,13.0,2.0,10.0,1.0,47.67644573593659,43.14702187260849,0.0
K596,32.0,16.0,8.0,5.0,3.0,16.0,4.0,10.0,2.0,47.74736307637034,47.742201446496374,0.0
K595,28.0,19.0,13.0,4.0,2.0,9.0,2.0,6.0,1.0,48.189136971403975,48.317804408070565,0.0
K594,27.0,7.0,5.0,2.0,0,20.0,7.0,12.0,1.0,46.39075770805435,43.81881434938712,0.0
G739,30.0,14.0,9.0,4.0,1.0,16.0,4.0,12.0,1.0,43.26671478106791,44.646679589938515,0.0
G738,31.0,13.0,11.0,1.0,1.0,18.0,4.0,8.0,6.0,46.37028296489191,41.69762293224408,7.316315591997604
G733,27.0,11.0,5.0,5.0,1.0,16.0,6.0,9.0,1.0,41.51658608435633,45.17090973510052,0.0
G732,30.0,6.0,5.0,1.0,0,24.0,9.0,12.0,3.0,43.42759836888489,43.115778352141305,0.0
G731,32.0,27.0,16.0,7.0,4.0,5.0,1.0,2.0,2.0,46.102258123306726,45.85984092155483,7.49377185969064
G730,29.0,21.0,10.0,8.0,3.0,8.0,1.0,6.0,1.0,46.866003416204755,48.034903545566976,0.0
G737,31.0,15.0,11.0,2.0,2.0,16.0,5.0,9.0,2.0,45.11587206034045,46.69781660280144,0.0
G736,26.0,15.0,10.0,5.0,0,11.0,2.0,5.0,4.0,46.27283622284155,43.42193682141167,0.0
G734,28.0,9.0,6.0,2.0,1.0,19.0,5.0,13.0,1.0,45.01508112645404,44.2247108394477,0.0
P790,33.0,19.0,10.0,6.0,3.0,14.0,8.0,5.0,1.0,49.0463992440529,50.471107737413305,8.094795533396665
P791,28.0,12.0,9.0,3.0,0,16.0,2.0,13.0,1.0,47.942148893031174,44.31061061492954,0.0
P792,29.0,17.0,8.0,7.0,2.0,12.0,5.0,6.0,1.0,47.57255054446102,47.33296396586075,0.0
P793,34.0,27.0,16.0,7.0,4.0,7.0,2.0,3.0,2.0,49.86443763555418,48.412272807916025,7.877921634825609
P794,31.0,23.0,14.0,5.0,4.0,8.0,2.0,4.0,2.0,48.68568907407684,48.1319456161674,7.410105084267084
P795,29.0,14.0,9.0,3.0,2.0,15.0,2.0,9.0,4.0,47.42816039666436,45.272025872847806,0.0
P796,32.0,13.0,11.0,2.0,0,19.0,7.0,9.0,3.0,47.408601192032336,46.50139216161139,0.0
P797,31.0,10.0,5.0,4.0,1.0,21.0,7.0,13.0,1.0,46.497669777931634,46.012173477263715,0.0
P798,31.0,3.0,3.0,0,0,28.0,12.0,16.0,1.0,47.62032613523695,0.0,0.0
P799,30.0,4.0,2.0,2.0,0,26.0,12.0,13.0,1.0,45.59595097042628,44.592574302205975,0.0
N701,32.0,21.0,15.0,6.0,0,11.0,2.0,6.0,3.0,51.977218310915305,50.652926057766926,0.0
N700,29.0,13.0,8.0,5.0,0,16.0,5.0,10.0,1.0,51.31432029392708,51.121324718318114,0.0
N703,29.0,10.0,8.0,2.0,0,19.0,6.0,13.0,1.0,50.0103409020048,46.694748301550995,0.0
N702,32.0,17.0,12.0,4.0,1.0,15.0,4.0,10.0,1.0,50.87462013843952,50.37749054641539,0.0
N705,28.0,17.0,8.0,7.0,2.0,11.0,2.0,6.0,3.0,49.28893126075927,48.63814271386146,0.0
N704,34.0,26.0,11.0,10.0,5.0,8.0,2.0,6.0,1.0,51.96814563357424,52.026338554267774,0.0
N707,31.0,13.0,6.0,5.0,2.0,18.0,4.0,10.0,4.0,48.10418641154669,50.75181655256451,0.6931471805599453
N706,31.0,1.0,1.0,0,0,30.0,13.0,15.0,2.0,49.99938960735774,0.0,0.0
N709,15.0,5.0,3.0,2.0,0,10.0,2.0,8.0,1.0,49.103362275838705,45.551753546477514,0.0
N708,31.0,27.0,14.0,8.0,5.0,4.0,1.0,2.0,1.0,53.61876695832437,53.32833979190141,10.73720251011955
H682,26.0,17.0,10.0,7.0,0,9.0,2.0,6.0,1.0,45.908324842896796,44.949957651050596,0.0
H683,29.0,7.0,6.0,1.0,0,22.0,7.0,13.0,2.0,42.46738823843677,0.0,0.0
H680,28.0,12.0,7.0,5.0,0,16.0,5.0,7.0,4.0,45.627920017242396,47.76146749735884,0.0
H681,25.0,9.0,5.0,3.0,1.0,16.0,6.0,9.0,1.0,48.0635363380026,47.70627806689077,0.0
H686,27.0,11.0,7.0,3.0,1.0,16.0,4.0,12.0,1.0,43.23629821412825,43.40866454437447,0.0
H687,27.0,15.0,10.0,5.0,0,12.0,2.0,9.0,1.0,46.48002185199502,45.77005959018837,0.0
H684,26.0,6.0,3.0,2.0,1.0,20.0,5.0,14.0,1.0,41.879842495416206,40.57090428356996,0.0
H685,27.0,14.0,7.0,7.0,0,13.0,5.0,6.0,2.0,46.96224801950671,45.71844606457212,0.0
M692,30.0,16.0,8.0,8.0,0,14.0,6.0,7.0,1.0,53.74165434862363,53.34878506379991,0.0
M693,28.0,12.0,6.0,5.0,1.0,16.0,3.0,11.0,2.0,49.06685685821217,48.91286682409091,0.0
M690,28.0,6.0,5.0,1.0,0,22.0,7.0,12.0,3.0,47.58355824320808,50.89390111283127,0.0
M694,27.0,3.0,1.0,1.0,1.0,24.0,3.0,20.0,1.0,48.947508270968264,46.12844137564513,9.412254839088142
M695,31.0,15.0,10.0,2.0,3.0,16.0,6.0,9.0,1.0,51.17884032859557,50.233261827646544,12.349217410428517
J562,33.0,23.0,11.0,7.0,5.0,10.0,5.0,5.0,1.0,46.16673085136038,46.68271267163556,0.0
J565,30.0,17.0,8.0,7.0,2.0,13.0,2.0,9.0,2.0,43.04619866353104,43.740001716682876,0.0
J564,28.0,18.0,9.0,7.0,2.0,10.0,2.0,6.0,2.0,44.174768096284,43.73075912529006,0.0
E784,27.0,12.0,5.0,7.0,0,15.0,5.0,8.0,2.0,48.62913885009294,48.27786275755314,0.0
E785,29.0,6.0,3.0,3.0,0,23.0,9.0,13.0,1.0,42.47573645093761,46.035684695551694,0.0
E786,29.0,24.0,17.0,7.0,0,5.0,1.0,3.0,1.0,47.614884647753556,47.77194367712442,0.0
E787,24.0,11.0,7.0,3.0,1.0,13.0,3.0,10.0,1.0,47.77137241030368,46.970142980917316,0.0
E780,32.0,19.0,13.0,2.0,4.0,13.0,3.0,10.0,1.0,48.002762964355334,47.80859252975532,4.7521523763367375
E781,27.0,7.0,6.0,1.0,0,20.0,6.0,13.0,1.0,45.6161440593018,0.0,0.0
E782,28.0,5.0,4.0,1.0,0,23.0,9.0,13.0,1.0,45.513881229569186,43.643644356571656,0.0
E783,28.0,25.0,12.0,10.0,3.0,3.0,2.0,1.0,1.0,48.45204769186742,47.83582110578891,3.6086631202571353
F597,31.0,25.0,17.0,6.0,2.0,6.0,1.0,4.0,1.0,46.03128640769714,45.87801019082599,0.0
E788,31.0,17.0,12.0,4.0,1.0,14.0,5.0,6.0,3.0,48.3190821494329,46.1597209068446,0.0
E789,31.0,26.0,16.0,9.0,1.0,5.0,1.0,4.0,1.0,47.71161603899678,48.576694669260945,2.169053700369523
F598,25.0,9.0,5.0,4.0,0,16.0,5.0,10.0,1.0,42.733753117462676,42.971424189623974,0.0
J568,26.0,18.0,8.0,9.0,1.0,8.0,3.0,3.0,2.0,45.94537383396791,44.809397776958626,0.0
F848,29.0,17.0,10.0,5.0,2.0,12.0,1.0,8.0,3.0,41.77948164203165,42.76973636004741,0.0
F849,28.0,18.0,13.0,5.0,0,10.0,2.0,7.0,1.0,46.823499730831024,44.62871553540739,0.0
F842,28.0,14.0,9.0,4.0,1.0,14.0,3.0,10.0,1.0,43.561678466403464,42.846058204956805,0.0
F843,28.0,17.0,13.0,4.0,0,11.0,4.0,6.0,1.0,45.04035035590569,45.03280339989916,0.0
F840,29.0,9.0,5.0,3.0,1.0,20.0,10.0,9.0,1.0,45.368036937353516,43.557235550547915,0.0
F841,28.0,12.0,10.0,2.0,0,16.0,6.0,10.0,1.0,44.43110048343969,45.32051995963978,0.0
F846,28.0,9.0,9.0,0,0,19.0,7.0,11.0,1.0,46.652936798969634,0.0,0.0
F847,28.0,11.0,8.0,3.0,0,17.0,4.0,11.0,2.0,45.361957617724244,42.87998369809207,0.0
F844,28.0,11.0,8.0,3.0,0,17.0,7.0,9.0,1.0,45.393946166097635,41.896336183626175,0.0
F845,27.0,14.0,9.0,5.0,0,13.0,2.0,10.0,1.0,46.04089548222341,44.97754101034715,0.0
F590,30.0,7.0,3.0,3.0,1.0,23.0,10.0,11.0,2.0,41.75620096338406,40.5757794606832,0.0
J560,29.0,14.0,6.0,7.0,1.0,15.0,3.0,11.0,1.0,45.12963692166174,45.28300968074229,0.0
F592,29.0,23.0,14.0,8.0,1.0,6.0,2.0,3.0,1.0,46.631964637733056,46.79457339145439,0.0
F593,28.0,6.0,5.0,1.0,0,22.0,9.0,12.0,1.0,43.156788599810746,36.92908490544773,0.0
F594,28.0,7.0,4.0,2.0,1.0,21.0,10.0,10.0,1.0,44.31743781382694,45.021548549523835,0.0
F595,29.0,8.0,5.0,2.0,1.0,21.0,10.0,8.0,3.0,42.301872436406555,44.129509130266925,0.0
F596,29.0,12.0,8.0,2.0,2.0,17.0,6.0,11.0,1.0,45.78531754799494,43.56215423419593,0.0
J566,26.0,10.0,8.0,2.0,0,16.0,4.0,12.0,1.0,42.547586169427035,42.994054626432856,0.0
J569,29.0,18.0,12.0,5.0,1.0,11.0,4.0,6.0,1.0,46.78972601129313,44.862459642838814,0.0
F599,32.0,14.0,9.0,2.0,3.0,18.0,7.0,9.0,2.0,45.48742388939415,44.855571776694745,6.0156692358048
R709,30.0,14.0,7.0,6.0,1.0,16.0,5.0,10.0,1.0,47.15898087919183,47.44977936983443,0.0
R708,33.0,23.0,14.0,6.0,3.0,10.0,2.0,6.0,2.0,50.32533618532139,49.91679594198797,11.698070116413223
R705,30.0,9.0,5.0,4.0,0,21.0,5.0,13.0,3.0,47.62495355742086,48.84369003129381,0.0
R704,32.0,19.0,11.0,7.0,1.0,13.0,4.0,7.0,2.0,50.13698928290381,50.18430486885164,7.657833995795405
R707,32.0,21.0,11.0,10.0,0,11.0,1.0,8.0,3.0,48.752664011524374,48.675766279127004,0.0
R706,25.0,12.0,8.0,4.0,0,13.0,3.0,9.0,1.0,49.28928663617157,46.2433917286045,0.0
R701,34.0,29.0,15.0,9.0,5.0,5.0,1.0,4.0,1.0,49.93868853683755,49.66737962247498,12.24889623552102
R700,28.0,8.0,5.0,3.0,0,20.0,6.0,13.0,1.0,48.858220160132305,48.51818192521137,0.0
R703,22.0,4.0,4.0,0,0,18.0,4.0,13.0,1.0,48.9323137712083,0.0,0.0
R702,33.0,23.0,14.0,6.0,3.0,10.0,1.0,8.0,1.0,48.893906920775045,46.39623420106936,2.159484249353372
Q728,31.0,19.0,11.0,8.0,0,12.0,6.0,5.0,1.0,48.50552341589872,48.869418703337296,0.0
Q729,32.0,12.0,10.0,1.0,1.0,20.0,7.0,11.0,2.0,48.45625045537877,47.38908293493111,1.0986122886681098
Q726,32.0,18.0,11.0,4.0,3.0,14.0,5.0,6.0,3.0,46.39361347552032,44.84998122848755,1.0986122886681098
Q727,28.0,9.0,6.0,3.0,0,19.0,7.0,11.0,1.0,46.74973932136781,45.1624202471908,0.0
Q724,33.0,27.0,15.0,10.0,2.0,6.0,1.0,4.0,2.0,49.858588679869,48.37497733873365,0.0
Q725,31.0,22.0,15.0,6.0,1.0,9.0,3.0,4.0,2.0,47.993569944906085,47.76627895452686,1.0986122886681098
Q722,32.0,14.0,10.0,2.0,2.0,18.0,4.0,8.0,6.0,47.84092351598963,46.82836239321019,0.0
Q723,33.0,20.0,10.0,8.0,2.0,13.0,6.0,4.0,3.0,48.303074649948975,48.01292354637561,1.0986122886681098
Q720,34.0,27.0,18.0,7.0,2.0,7.0,2.0,4.0,1.0,49.20051499318128,49.28293785264966,5.8962376971649615
Q721,31.0,15.0,11.0,1.0,3.0,16.0,5.0,9.0,2.0,48.953888857171705,47.903703880616106,2.8622008809294686
Q588,29.0,3.0,2.0,1.0,0,26.0,11.0,15.0,1.0,44.50806930060053,35.01158893605261,0.0
Q589,33.0,19.0,9.0,5.0,5.0,14.0,3.0,8.0,3.0,48.148972791815666,47.61790718935723,4.397325671963051
